year,breakdown,school,question,question_text,response,count,denominator,value,lowercl,uppercl,lowereb,uppereb,order,question_raw,question_theme,reworded,survey_text,menu_text,multi_cat,multi_binary,question_coded_gen,survey_text_gen,response_of_interest,heading,question_response,polarity,rotation,question_type
2020,Prefer not to say,All Schools,internet_personalinfo,have ever shared personal information with someone they have not met in real life,Yes,45,185,24.3%,16.0%,35.2%,8.3%,10.8%,52,Q8978244.2,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,"Have you ever shared personal information with someone youve not met in real life? (e.g. your address, phone number etc)",shared personal information with a stranger,FALSE,TRUE,internet,When using the Internet/messaging apps have the following happened to you?,TRUE,Online safety,Has shared personal information with someone they have not met in real life,NA,1,NA
2020,Prefer not to say,All Schools,internet_pictures_pressure,have ever felt pressured to send pictures of themselves to someone,No,150,185,81.1%,70.7%,88.4%,10.3%,7.3%,55.2,Q8978244.4,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you ever felt pressured to send pictures of yourself to someone?,felt pressured to send pictures of themselves,FALSE,TRUE,internet,When using the Internet/messaging apps have the following happened to you?,FALSE,Online safety,NA,NA,0,Grid
2020,Prefer not to say,All Schools,internet_pictures_pressure,have ever felt pressured to send pictures of themselves to someone,No,150,185,81.1%,70.7%,88.4%,10.3%,7.3%,52,Q8978244.3,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you ever felt pressured to send pictures of yourself to someone?,felt pressured to send pictures of themselves,FALSE,TRUE,internet,When using the Internet/messaging apps have the following happened to you?,FALSE,Online safety,NA,NA,1,NA
2020,Prefer not to say,All Schools,internet_pictures_pressure,have ever felt pressured to send pictures of themselves to someone,Yes,35,185,18.9%,11.6%,29.3%,7.3%,10.3%,55.2,Q8978244.3,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you ever felt pressured to send pictures of yourself to someone?,felt pressured to send pictures of themselves,FALSE,TRUE,internet,When using the Internet/messaging apps have the following happened to you?,TRUE,Online safety,Has felt pressured to send pictures of themselves to someone,NA,0,Grid
2020,Prefer not to say,All Schools,internet_pictures_pressure,have ever felt pressured to send pictures of themselves to someone,Yes,35,185,18.9%,11.6%,29.3%,7.3%,10.3%,52,Q8978244.3,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you ever felt pressured to send pictures of yourself to someone?,felt pressured to send pictures of themselves,FALSE,TRUE,internet,When using the Internet/messaging apps have the following happened to you?,TRUE,Online safety,Has felt pressured to send pictures of themselves to someone,NA,1,NA
2020,Prefer not to say,All Schools,internet_pictures_upset,have ever seen a picture or post that scared them,No,90,185,48.6%,37.6%,59.8%,11.0%,11.1%,52,Q8978244.5,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you been provided with enough online safety information regarding talking to others online?,seen a picture/post that scared them,FALSE,TRUE,internet,When using the Internet/messaging apps have the following happened to you?,FALSE,Online safety,NA,NA,1,NA
2020,Prefer not to say,All Schools,internet_pictures_upset,have ever seen a picture or post that scared them,Yes,95,185,51.4%,40.2%,62.4%,11.1%,11.0%,52,Q8978244.5,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you ever saw a picture/post online that upset you?,seen a picture/post that scared them,FALSE,TRUE,internet,When using the Internet/messaging apps have the following happened to you?,TRUE,Online safety,Has seen a picture or post that scared them,NA,1,NA
2020,Prefer not to say,All Schools,life_happyyesterday,how happy they felt yesterday overall on a scale low to high,high,25,200,12.5%,6.9%,21.5%,5.6%,9.0%,16,Q9215135,Mental Health and Wellbeing,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, how happy did you feel yesterday?",how happy they felt yesterday overall,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,FALSE,Life satisfaction and wellbeing,NA,NA,0,Mental Calculation
2020,Prefer not to say,All Schools,life_happyyesterday,how happy they felt yesterday overall on a scale low to high,high,25,200,12.5%,6.9%,21.5%,5.6%,9.0%,47,Q9215135,Mental Health and Wellbeing,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, how happy did you feel yesterday?",how happy they felt yesterday overall,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,FALSE,Life satisfaction and wellbeing,NA,NA,1,NA
2020,Prefer not to say,All Schools,life_happyyesterday,how happy they felt yesterday overall on a scale low to high,low,110,200,55.0%,44.1%,65.4%,10.9%,10.4%,16,Q9215135,Mental Health and Wellbeing,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, how happy did you feel yesterday?",how happy they felt yesterday overall,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,TRUE,Life satisfaction and wellbeing,Low rating when asked how happy they felt yesterday overall,NA,0,Mental Calculation
2020,Prefer not to say,All Schools,life_happyyesterday,how happy they felt yesterday overall on a scale low to high,low,110,200,55.0%,44.1%,65.4%,10.9%,10.4%,47,Q9215135,Mental Health and Wellbeing,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, how happy did you feel yesterday?",how happy they felt yesterday overall,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,TRUE,Life satisfaction and wellbeing,Low rating when asked how happy they felt yesterday overall,NA,1,NA
2020,Prefer not to say,All Schools,life_happyyesterday,how happy they felt yesterday overall on a scale low to high,medium,40,200,20.0%,12.7%,30.0%,7.3%,10.0%,16,Q9215135,Mental Health and Wellbeing,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, how happy did you feel yesterday?",how happy they felt yesterday overall,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,FALSE,Life satisfaction and wellbeing,NA,NA,0,Mental Calculation
2020,Prefer not to say,All Schools,life_happyyesterday,how happy they felt yesterday overall on a scale low to high,medium,40,200,20.0%,12.7%,30.0%,7.3%,10.0%,47,Q9215135,Mental Health and Wellbeing,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, how happy did you feel yesterday?",how happy they felt yesterday overall,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,FALSE,Life satisfaction and wellbeing,NA,NA,1,NA
2020,Prefer not to say,All Schools,life_happyyesterday,how happy they felt yesterday overall on a scale low to high,very high,25,200,12.5%,6.9%,21.5%,5.6%,9.0%,16,Q9215135,Mental Health and Wellbeing,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, how happy did you feel yesterday?",how happy they felt yesterday overall,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,FALSE,Life satisfaction and wellbeing,NA,NA,0,Mental Calculation
2020,Prefer not to say,All Schools,life_happyyesterday,how happy they felt yesterday overall on a scale low to high,very high,25,200,12.5%,6.9%,21.5%,5.6%,9.0%,47,Q9215135,Mental Health and Wellbeing,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, how happy did you feel yesterday?",how happy they felt yesterday overall,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,FALSE,Life satisfaction and wellbeing,NA,NA,1,NA
2020,Prefer not to say,All Schools,life_satisfied,about how satisfied they with their life on a scale of low to high,high,40,205,19.5%,12.4%,29.3%,7.1%,9.8%,14,Q8978210,Mental Health and Wellbeing,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, how satisfied are you with your life nowadays?",how satisfied they are with their life,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,FALSE,Life satisfaction and wellbeing,NA,NA,0,Mental Calculation
2020,Prefer not to say,All Schools,life_satisfied,about how satisfied they with their life on a scale of low to high,high,40,205,19.5%,12.4%,29.3%,7.1%,9.8%,45,Q8978210,Mental Health and Wellbeing,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, how satisfied are you with your life nowadays?",how satisfied they are with their life,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,FALSE,Life satisfaction and wellbeing,NA,NA,1,NA
2020,Prefer not to say,All Schools,life_satisfied,about how satisfied they with their life on a scale of low to high,low,95,205,46.3%,36.0%,57.0%,10.4%,10.7%,14,Q8978210,Mental Health and Wellbeing,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, how satisfied are you with your life nowadays?",how satisfied they are with their life,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,TRUE,Life satisfaction and wellbeing,Low life satisfaction rating,RAG - Low is good,0,Mental Calculation
2020,Prefer not to say,All Schools,life_satisfied,about how satisfied they with their life on a scale of low to high,low,95,205,46.3%,36.0%,57.0%,10.4%,10.7%,45,Q8978210,Mental Health and Wellbeing,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, how satisfied are you with your life nowadays?",how satisfied they are with their life,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,TRUE,Life satisfaction and wellbeing,Low life satisfaction rating,RAG - Low is good,1,NA
2020,Prefer not to say,All Schools,life_satisfied,about how satisfied they with their life on a scale of low to high,medium,45,205,22.0%,14.4%,32.0%,7.6%,10.1%,14,Q8978210,Mental Health and Wellbeing,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, how satisfied are you with your life nowadays?",how satisfied they are with their life,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,FALSE,Life satisfaction and wellbeing,NA,NA,0,Mental Calculation
2020,Prefer not to say,All Schools,life_satisfied,about how satisfied they with their life on a scale of low to high,medium,45,205,22.0%,14.4%,32.0%,7.6%,10.1%,45,Q8978210,Mental Health and Wellbeing,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, how satisfied are you with your life nowadays?",how satisfied they are with their life,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,FALSE,Life satisfaction and wellbeing,NA,NA,1,NA
2020,Prefer not to say,All Schools,life_satisfied,about how satisfied they with their life on a scale of low to high,very high,25,205,12.2%,6.8%,21.0%,5.4%,8.8%,14,Q8978210,Mental Health and Wellbeing,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, how satisfied are you with your life nowadays?",how satisfied they are with their life,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,FALSE,Life satisfaction and wellbeing,NA,NA,0,Mental Calculation
2020,Prefer not to say,All Schools,life_satisfied,about how satisfied they with their life on a scale of low to high,very high,25,205,12.2%,6.8%,21.0%,5.4%,8.8%,45,Q8978210,Mental Health and Wellbeing,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, how satisfied are you with your life nowadays?",how satisfied they are with their life,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,FALSE,Life satisfaction and wellbeing,NA,NA,1,NA
2020,Prefer not to say,All Schools,life_satisfied_before_covid,how satisfied with their life they feel now compared to before COVID-19 on a scale of low to high,high,20,200,10.0%,5.2%,18.5%,4.8%,8.5%,48,Q11569316,Mental Health and Wellbeing,The proportion of %s students who responded <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,How satisfied with your life do you feel now compared with how you felt before COVID-19?,current life satisfaction compared to before COVID-19,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,FALSE,Life satisfaction and wellbeing,NA,NA,1,NA
2020,Prefer not to say,All Schools,life_satisfied_before_covid,how satisfied with their life they feel now compared to before COVID-19 on a scale of low to high,low,115,200,57.5%,46.6%,67.7%,10.9%,10.2%,48,Q11569316,Mental Health and Wellbeing,The proportion of %s students who responded <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,How satisfied with your life do you feel now compared with how you felt before COVID-19?,current life satisfaction compared to before COVID-19,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,TRUE,Life satisfaction and wellbeing,Low life satisfaction rating when comparing to their life before COVID-19,NA,1,NA
2020,Prefer not to say,All Schools,life_satisfied_before_covid,how satisfied with their life they feel now compared to before COVID-19 on a scale of low to high,medium,35,200,17.5%,10.7%,27.2%,6.8%,9.7%,48,Q11569316,Mental Health and Wellbeing,The proportion of %s students who responded <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,How satisfied with your life do you feel now compared with how you felt before COVID-19?,current life satisfaction compared to before COVID-19,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,FALSE,Life satisfaction and wellbeing,NA,NA,1,NA
2020,Prefer not to say,All Schools,life_satisfied_before_covid,how satisfied with their life they feel now compared to before COVID-19 on a scale of low to high,very high,30,200,15.0%,8.8%,24.4%,6.2%,9.4%,48,Q11569316,Mental Health and Wellbeing,The proportion of %s students who responded <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,How satisfied with your life do you feel now compared with how you felt before COVID-19?,current life satisfaction compared to before COVID-19,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,FALSE,Life satisfaction and wellbeing,NA,NA,1,NA
2020,Prefer not to say,All Schools,life_worthwhile,the extent to which they feel the things they do in their life are worthwhile on a scale of low to high,high,30,210,14.3%,8.4%,23.3%,5.9%,9.0%,15,Q9215126,Mental Health and Wellbeing,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, to what extent do you feel that the things you do in your life are worthwhile?",how worthwhile it is doing things in their life,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,FALSE,Life satisfaction and wellbeing,NA,NA,0,Mental Calculation
2020,Prefer not to say,All Schools,life_worthwhile,the extent to which they feel the things they do in their life are worthwhile on a scale of low to high,high,30,210,14.3%,8.4%,23.3%,5.9%,9.0%,46,Q9215126,Mental Health and Wellbeing,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, to what extent do you feel that the things you do in your life are worthwhile?",how worthwhile it is doing things in their life,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,FALSE,Life satisfaction and wellbeing,NA,NA,1,NA
2020,Prefer not to say,All Schools,life_worthwhile,the extent to which they feel the things they do in their life are worthwhile on a scale of low to high,low,120,210,57.1%,46.5%,67.2%,10.6%,10.0%,15,Q9215126,Mental Health and Wellbeing,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, to what extent do you feel that the things you do in your life are worthwhile?",how worthwhile it is doing things in their life,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,TRUE,Life satisfaction and wellbeing,Low rating when asked if they feel the things they do in life are worthwhile,NA,0,Mental Calculation
2020,Prefer not to say,All Schools,life_worthwhile,the extent to which they feel the things they do in their life are worthwhile on a scale of low to high,low,120,210,57.1%,46.5%,67.2%,10.6%,10.0%,46,Q9215126,Mental Health and Wellbeing,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, to what extent do you feel that the things you do in your life are worthwhile?",how worthwhile it is doing things in their life,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,TRUE,Life satisfaction and wellbeing,Low rating when asked if they feel the things they do in life are worthwhile,NA,1,NA
2020,Prefer not to say,All Schools,life_worthwhile,the extent to which they feel the things they do in their life are worthwhile on a scale of low to high,medium,35,210,16.7%,10.2%,26.0%,6.5%,9.4%,15,Q9215126,Mental Health and Wellbeing,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, to what extent do you feel that the things you do in your life are worthwhile?",how worthwhile it is doing things in their life,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,FALSE,Life satisfaction and wellbeing,NA,NA,0,Mental Calculation
2020,Prefer not to say,All Schools,life_worthwhile,the extent to which they feel the things they do in their life are worthwhile on a scale of low to high,medium,35,210,16.7%,10.2%,26.0%,6.5%,9.4%,46,Q9215126,Mental Health and Wellbeing,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, to what extent do you feel that the things you do in your life are worthwhile?",how worthwhile it is doing things in their life,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,FALSE,Life satisfaction and wellbeing,NA,NA,1,NA
2020,Prefer not to say,All Schools,life_worthwhile,the extent to which they feel the things they do in their life are worthwhile on a scale of low to high,very high,25,210,11.9%,6.6%,20.5%,5.3%,8.6%,15,Q9215126,Mental Health and Wellbeing,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, to what extent do you feel that the things you do in your life are worthwhile?",how worthwhile it is doing things in their life,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,FALSE,Life satisfaction and wellbeing,NA,NA,0,Mental Calculation
2020,Prefer not to say,All Schools,life_worthwhile,the extent to which they feel the things they do in their life are worthwhile on a scale of low to high,very high,25,210,11.9%,6.6%,20.5%,5.3%,8.6%,46,Q9215126,Mental Health and Wellbeing,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, to what extent do you feel that the things you do in your life are worthwhile?",how worthwhile it is doing things in their life,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,FALSE,Life satisfaction and wellbeing,NA,NA,1,NA
2020,Prefer not to say,All Schools,mental_121,1-2-1 sessions,No,165,205,80.5%,70.7%,87.6%,9.8%,7.1%,56,Q8978248.7,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they would want mental health support from <b>%s</b> was %s %s students (%s).,Would want 1-2-1 sessions if they were struggling with their mental health,1-2-1 sessions,FALSE,TRUE,mental,Where would you want support from if you were struggling with your mental health?,FALSE,Where they'd get support for mental health,NA,NA,1,NA
2020,Prefer not to say,All Schools,mental_121,1-2-1 sessions,Yes,40,205,19.5%,12.4%,29.3%,7.1%,9.8%,56,Q8978248.7,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they would want mental health support from <b>%s</b> was %s %s students (%s).,Would want 1-2-1 sessions if they were struggling with their mental health,1-2-1 sessions,FALSE,TRUE,mental,Where would you want support from if you were struggling with your mental health?,TRUE,Where they'd get support for mental health,Would want mental health support from 1-2-1 sessions,NA,1,NA
2020,Prefer not to say,All Schools,mental_accessed,have ever accessed mental health services before,No,100,185,54.1%,42.8%,64.9%,11.2%,10.8%,61,Q8978247,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you accessed mental health services before?,NA,FALSE,FALSE,mental_accessed,Have you accessed mental health services before?,FALSE,Accessing mental health services,NA,NA,0,Simple
2020,Prefer not to say,All Schools,mental_accessed,have ever accessed mental health services before,No,100,185,54.1%,42.8%,64.9%,11.2%,10.8%,57,Q8978247,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you accessed mental health services before?,NA,FALSE,FALSE,mental_accessed,Have you accessed mental health services before?,FALSE,Accessing mental health services,NA,NA,1,NA
2020,Prefer not to say,All Schools,mental_accessed,have ever accessed mental health services before,Not sure,20,185,10.8%,5.6%,19.9%,5.2%,9.1%,61,Q8978247,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you accessed mental health services before?,NA,FALSE,FALSE,mental_accessed,Have you accessed mental health services before?,FALSE,Accessing mental health services,NA,NA,0,Simple
2020,Prefer not to say,All Schools,mental_accessed,have ever accessed mental health services before,Not sure,20,185,10.8%,5.6%,19.9%,5.2%,9.1%,57,Q8978247,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you accessed mental health services before?,NA,FALSE,FALSE,mental_accessed,Have you accessed mental health services before?,FALSE,Accessing mental health services,NA,NA,1,NA
2020,Prefer not to say,All Schools,mental_accessed,have ever accessed mental health services before,Prefer not to say,25,185,13.5%,7.5%,23.1%,6.0%,9.6%,61,Q8978247,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you accessed mental health services before?,NA,FALSE,FALSE,mental_accessed,Have you accessed mental health services before?,FALSE,Accessing mental health services,NA,NA,0,Simple
2020,Prefer not to say,All Schools,mental_accessed,have ever accessed mental health services before,Prefer not to say,25,185,13.5%,7.5%,23.1%,6.0%,9.6%,57,Q8978247,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you accessed mental health services before?,NA,FALSE,FALSE,mental_accessed,Have you accessed mental health services before?,FALSE,Accessing mental health services,NA,NA,1,NA
2020,Prefer not to say,All Schools,mental_accessed,have ever accessed mental health services before,Yes,40,185,21.6%,13.8%,32.2%,7.8%,10.6%,61,Q8978247,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you accessed mental health services before?,NA,FALSE,FALSE,mental_accessed,Have you accessed mental health services before?,TRUE,Accessing mental health services,Has accessed mental health services,NA,0,Simple
2020,Prefer not to say,All Schools,mental_accessed,have ever accessed mental health services before,Yes,40,185,21.6%,13.8%,32.2%,7.8%,10.6%,57,Q8978247,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you accessed mental health services before?,NA,FALSE,FALSE,mental_accessed,Have you accessed mental health services before?,TRUE,Accessing mental health services,Has accessed mental health services,NA,1,NA
2020,Prefer not to say,All Schools,mental_activesupport,activity-based support (e.g. drama therapy),No,185,205,90.2%,81.9%,95.0%,8.3%,4.7%,56,Q8978248.6,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they would want mental health support from <b>%s</b> was %s %s students (%s).,Would want activity-based support (e.g. drama therapy) if they were struggling with their mental health,activity-based support (e.g. drama therapy),FALSE,TRUE,mental,Where would you want support from if you were struggling with your mental health?,FALSE,Where they'd get support for mental health,NA,NA,1,NA
2020,Prefer not to say,All Schools,mental_activesupport,activity-based support (e.g. drama therapy),Yes,20,205,9.8%,5.0%,18.1%,4.7%,8.3%,56,Q8978248.6,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they would want mental health support from <b>%s</b> was %s %s students (%s).,Would want activity-based support (e.g. drama therapy) if they were struggling with their mental health,activity-based support (e.g. drama therapy),FALSE,TRUE,mental,Where would you want support from if you were struggling with your mental health?,TRUE,Where they'd get support for mental health,Would want mental health support from activity-based support,NA,1,NA
2020,Prefer not to say,All Schools,mental_clinic,a mental health clinic,No,175,205,85.4%,76.2%,91.4%,9.2%,6.0%,59.3,Q8978248.3,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they would want mental health support from <b>%s</b> was %s %s students (%s).,Would want support from a mental health clinic if they were struggling with their mental health,mental health clinic,FALSE,TRUE,mental,Where would you want support from if you were struggling with your mental health?,FALSE,Where they'd get support for mental health,NA,NA,1,Multiple Select
2020,Prefer not to say,All Schools,mental_clinic,a mental health clinic,No,175,205,85.4%,76.2%,91.4%,9.2%,6.0%,56,Q8978248.3,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they would want mental health support from <b>%s</b> was %s %s students (%s).,Would want support from a mental health clinic if they were struggling with their mental health,mental health clinic,FALSE,TRUE,mental,Where would you want support from if you were struggling with your mental health?,FALSE,Where they'd get support for mental health,NA,NA,1,NA
2020,Prefer not to say,All Schools,mental_clinic,a mental health clinic,Yes,30,205,14.6%,8.6%,23.8%,6.0%,9.2%,59.3,Q8978248.3,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they would want mental health support from <b>%s</b> was %s %s students (%s).,Would want support from a mental health clinic if they were struggling with their mental health,mental health clinic,FALSE,TRUE,mental,Where would you want support from if you were struggling with your mental health?,TRUE,Where they'd get support for mental health,Would want mental health support from a mental health clinic,NA,1,Multiple Select
2020,Prefer not to say,All Schools,mental_clinic,a mental health clinic,Yes,30,205,14.6%,8.6%,23.8%,6.0%,9.2%,56,Q8978248.3,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they would want mental health support from <b>%s</b> was %s %s students (%s).,Would want support from a mental health clinic if they were struggling with their mental health,mental health clinic,FALSE,TRUE,mental,Where would you want support from if you were struggling with your mental health?,TRUE,Where they'd get support for mental health,Would want mental health support from a mental health clinic,NA,1,NA
2020,Prefer not to say,All Schools,mental_doctor,a doctor,No,175,205,85.4%,76.2%,91.4%,9.2%,6.0%,59,Q8978248,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they would want mental health support from <b>%s</b> was %s %s students (%s).,Would want support from the doctor if they were struggling with their mental health,doctor,FALSE,TRUE,mental,Where would you want support from if you were struggling with your mental health?,FALSE,Where they'd get support for mental health,NA,NA,1,Multiple Select
2020,Prefer not to say,All Schools,mental_doctor,a doctor,No,175,205,85.4%,76.2%,91.4%,9.2%,6.0%,56,Q8978248,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they would want mental health support from <b>%s</b> was %s %s students (%s).,Would want support from the doctor if they were struggling with their mental health,doctor,FALSE,TRUE,mental,Where would you want support from if you were struggling with your mental health?,FALSE,Where they'd get support for mental health,NA,NA,1,NA
2020,Prefer not to say,All Schools,mental_doctor,a doctor,Yes,30,205,14.6%,8.6%,23.8%,6.0%,9.2%,59,Q8978248,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they would want mental health support from <b>%s</b> was %s %s students (%s).,Would want support from the doctor if they were struggling with their mental health,doctor,FALSE,TRUE,mental,Where would you want support from if you were struggling with your mental health?,TRUE,Where they'd get support for mental health,Would want mental health support from a doctor,NA,1,Multiple Select
2020,Prefer not to say,All Schools,mental_doctor,a doctor,Yes,30,205,14.6%,8.6%,23.8%,6.0%,9.2%,56,Q8978248,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they would want mental health support from <b>%s</b> was %s %s students (%s).,Would want support from the doctor if they were struggling with their mental health,doctor,FALSE,TRUE,mental,Where would you want support from if you were struggling with your mental health?,TRUE,Where they'd get support for mental health,Would want mental health support from a doctor,NA,1,NA
